Close,SMA14,SMA50,SMA14IND,SMA50IND,Bulls,CCI,DM,OSMA,RSI,Stoch,Decision
1.28759,1.29529,1.30697,-0.00065,-0.00082,-0.001,-60,-0.1,0,0,0,BUY
1.28748,1.29434,1.30608,-0.00094,-0.00089,-0.003,20,0.1,-0.0005,0,0,BUY
1.28803,1.29380,1.30512,-0.00055,-0.00096,0.0005,20,0,0,0,0,STRONGBUY
1.28872,1.29314,1.30421,-0.00066,-0.00092,0.0015,40,0,0.0005,0,0,STRONGBUY
1.2902,1.29255,1.30333,-0.00059,nan,0.002,19.95,0.1,0,0,20,STRONGBUY
1.29625,1.29218,1.30249,-0.00037,-0.00084,0.0075,140.05,0.1,0.001,20,20,STRONGBUY
1.29637,1.29221,1.30174,0.00003,-0.00075,0.0015,0,0,0.0005,0,10,STRONGBUY
1.3035,1.29219,1.30101,-0.00002,-0.00073,0.001,100,0.1,0.0005,10,20,SELL
1.30441,1.29270,1.30050,0.00051,-0.00052,0,0,-0.1,0.001,0,0,STRONGSELL
1.30461,1.29293,1.30031,0.00024,-0.00018,0.00325,-60,0.1,0,0,10,SELL
1.3025,1.29383,1.30017,0.00090,-0.00014,-0.00375,-40,0,0,-10,-10,SELL
1.30041,1.29461,1.30001,0.00077,-0.00016,-0.001,-40,0,-0.0005,0,-20,STRONGBUY
1.30236,1.29527,1.29977,0.00067,-0.00024,-0.002,20,-0.1,0,0,-10,BUY
1.30118,1.29602,1.29955,0.00075,-0.00022,-0.0015,-20,0,-0.0005,0,-20,STRONGBUY
1.30394,1.29669,1.29930,0.00067,-0.00025,0.0045,20,0.1,-0.0005,0,10,STRONGBUY
1.30478,1.29785,1.29929,0.00117,-0.00001,-0.0025,0,0.1,0,10,10,STRONGBUY
1.30512,1.29909,1.29923,0.00124,-0.00006,0.0015,0,0,0,0,10,STRONGBUY
1.31632,1.30031,1.29920,0.00122,-0.00003,0.00475,120,0,0.0005,10,20,WAIT
1.31468,1.30228,1.29936,0.00197,0.00016,0,0,0,0,-10,0,WAIT
1.31368,1.30403,1.29949,0.00175,0.00013,0,-60,-0.1,0,0,0,WAIT
1.3166,1.30528,1.29967,0.00124,0.00019,-0.00275,0,0,0.0005,10,0,STRONGSELL
1.31492,1.30672,1.29992,0.00145,0.00025,0.00275,-40,0,-0.0005,-10,0,STRONGSELL
1.31437,1.30754,1.30015,0.00082,0.00022,-0.00625,-20,-0.1,0,0,-10,STRONGSELL
1.31223,1.30825,1.30035,0.00071,0.00020,0.0005,-40,0,-0.001,0,-30,STRONGSELL
1.30833,1.30879,1.30059,0.00054,0.00024,-0.0015,-40,-0.1,-0.0005,-10,-20,STRONGSELL
1.30617,1.30921,1.30076,0.00042,0.00017,-0.005,-40.05,0,-0.001,0,0,SELL
1.30723,1.30962,1.30087,0.00041,0.00010,-0.0005,20.05,0,-0.0005,0,0,STRONGBUY
1.30531,1.30997,1.30106,0.00035,0.00019,0.0005,-40,0,0,-10,0,STRONGBUY
1.30432,1.31026,1.30115,0.00029,0.00009,-0.0015,-20,-0.1,-0.0005,0,0,STRONGBUY
1.31143,1.31029,1.30123,0.00003,0.00008,0.00507,100,0.1,0.0005,10,10,BUY
1.30976,1.31077,1.30136,0.00048,0.00013,-6E-05,-40,0,0,0,20,STRONGBUY
1.31297,1.31110,1.30142,0.00033,0.00007,0.00299,80,-0.1,0.0005,0,30,BUY
1.31356,1.31086,1.30159,-0.00024,0.00016,-0.002,0,0,0.0005,10,-10,STRONGBUY
1.31376,1.31078,1.30171,-0.00008,0.00012,0,0,0,0.0005,0,10,STRONGBUY
1.3153,1.31078,1.30197,0.00001,0.00027,0,40,0,0,0,0,STRONGBUY
1.31849,1.31069,1.30227,-0.00009,0.00030,0.0045,60,0.1,0.0005,0,0,BUY
1.31907,1.31095,1.30262,0.00026,0.00035,-0.002,-20,0,0,0,0,SELL
1.31865,1.31128,1.30298,0.00034,0.00037,-0.001,-20,0,0,0,-10,SELL
1.31962,1.31174,1.30345,0.00046,0.00047,0.0005,0,0.2,0,0,0,BUY
1.31784,1.31255,1.30390,0.00081,0.00045,-0.0015,-40,0.1,0,0,-10,STRONGBUY
1.31749,1.31338,1.30432,0.00083,0.00042,-0.00146,-20,0,-0.0005,0,-10,STRONGBUY
1.32197,1.31411,1.30476,0.00073,0.00044,0.00346,60,0,0,0,0,BUY
1.32426,1.31530,1.30528,0.00119,0.00052,0.001,40,0.1,0.0005,10,20,BUY
1.32359,1.31673,1.30583,0.00142,0.00055,0.001,-20,-0.1,0,-10,0,SELL
1.32304,1.31760,1.30638,0.00087,0.00055,-0.004,-20,0,-0.0005,0,0,SELL
1.32607,1.31854,1.30682,0.00095,0.00044,0.0015,40,0,0.0005,10,0,STRONGSELL
1.32249,1.31948,1.30750,0.00094,0.00068,-0.00075,-100,0,-0.0005,-10,-10,STRONGSELL
1.32133,1.32012,1.30812,0.00064,0.00062,-0.00275,-40,-0.1,-0.0005,-10,-10,SELL
1.31908,1.32066,1.30872,0.00054,0.00060,0,-60.05,-0.1,0,0,-40,BUY
1.31866,1.32093,1.30926,0.00027,0.00054,-0.002,-19.95,-0.1,-0.0005,0,0,BUY
1.31892,1.32094,1.30980,0.00001,0.00054,-0.002,19.95,0,-0.0005,0,10,BUY
1.32096,1.32093,1.31043,-0.00001,0.00063,0.0025,40.05,0.1,0,0,10,WAIT
1.32064,1.32109,1.31110,0.00016,0.00067,-0.0005,0,0,0,0,10,STRONGSELL
1.32087,1.32117,1.31175,0.00007,0.00065,0.002,0,0,0.0005,0,20,STRONGSELL
1.32113,1.32138,1.31239,0.00022,0.00064,-0.0015,-20,0,0,0,0,STRONGSELL
1.31528,1.32164,1.31301,0.00026,0.00062,0.0065,-160,-0.1,-0.0005,-10,-30,STRONGSELL
1.3127,1.32117,1.31339,-0.00048,0.00038,-0.0115,-10,0,0,0,-20,SELL
nan,1.32034,1.31372,-0.00083,0.00033,-0.00065,30,-0.1,-0.0005,-10,-10,STRONGSELL
1.31212,1.31948,1.31388,-0.00086,0.00016,-0.00035,40,0,0,0,0,STRONGSELL
1.31036,1.31870,1.31403,-0.00078,0.00015,0.0015,0,-0.1,0,0,0,WAIT
nan,1.31758,1.31415,-0.00112,0.00012,-0.00109,-20,0,-0.0005,0,0,STRONGBUY
1.30795,1.31645,1.31423,-0.00113,0.00008,-0.00141,40,0,0,0,10,WAIT
1.31029,1.31550,1.31438,-0.00096,0.00015,0.00375,40,0.1,0.0005,10,10,STRONGSELL
1.31069,1.31487,1.31454,-0.00063,0.00016,0.00025,19.95,0,0.0005,0,20,WAIT
1.30844,1.31430,1.31473,-0.00057,0.00019,-0.0005,-19.95,0,0,-10,10,WAIT
1.30691,1.31355,1.31482,-0.00075,0.00009,-0.0005,-20,-0.1,0,0,-10,BUY
1.31037,1.31255,1.31487,-0.00100,0.00004,0.0025,60,0.1,0.0005,10,0,STRONGSELL
1.30844,1.31182,1.31497,-0.00073,0.00010,0.0005,-40,-0.1,0.0005,0,0,BUY
1.30793,1.31093,1.31481,-0.00089,-0.00016,-0.0025,0,0.1,0,0,10,STRONGBUY
1.30676,1.30999,1.31468,-0.00094,-0.00014,0.0005,-20,-0.1,0,-10,-20,STRONGBUY
1.31057,1.30938,1.31454,-0.00061,-0.00014,0.0025,140,0.1,0,10,10,STRONGBUY
1.31454,1.30922,1.31442,-0.00015,-0.00012,0.0035,140,0.1,0.001,10,20,WAIT
1.31018,1.30944,1.31441,0.00021,-0.00001,-0.0005,-160,0,0,-10,0,BUY
1.31396,1.30930,1.31433,-0.00014,-0.00008,-0.001,120,0,0,10,0,WAIT
1.31369,1.30955,1.31436,0.00026,0.00003,-0.0005,-20,0.1,0,0,0,STRONGBUY
1.31303,1.31005,1.31447,0.00050,0.00011,0,-40,0,0.00025,0,10,STRONGBUY
1.31467,1.31041,1.31461,0.00036,0.00014,0.0005,20,0,0.00025,0,0,STRONGBUY
1.32533,1.31073,1.31476,0.00031,0.00015,0.00925,80,0.1,0.0005,10,10,BUY
1.32529,1.31177,1.31516,0.00105,0.00040,0,0,0.1,0.0005,0,10,BUY
1.32748,1.31298,1.31558,0.00120,0.00042,0,-20,0.1,0.0005,0,-10,WAIT
1.32665,1.31445,1.31590,0.00147,0.00032,-0.00275,-40,0,0,0,-10,WAIT
1.3273,1.31561,1.31623,0.00116,0.00034,-0.0015,-20,0,-0.0005,0,0,STRONGBUY
1.32797,1.31696,1.31652,0.00135,0.00029,0.0005,-20,0,0,0,0,BUY
1.3266,1.31839,1.31681,0.00143,0.00029,-0.001,-20,0,-0.0005,0,-10,BUY
1.33297,1.31980,1.31707,0.00142,0.00026,0.00475,40,-0.1,0,10,-10,STRONGSELL
1.33065,1.32140,1.31742,0.00160,0.00035,0,-40,0,0,-10,0,BUY
1.32895,1.32256,1.31766,0.00115,0.00024,-0.00625,-20,0,-0.0005,0,10,STRONGBUY
1.32973,1.32390,1.31786,0.00134,0.00020,-0.001,20,0,-0.0005,0,-20,BUY
1.33251,1.32502,1.31808,0.00113,0.00022,0.001,40,0.1,0,0,10,SELL
1.33655,1.32637,1.31834,0.00134,0.00026,0.0035,60,0,0,10,10,STRONGSELL
1.33227,1.32805,1.31871,0.00168,0.00037,-0.0015,-100,0,0,-10,0,SELL
1.33121,1.32930,1.31901,0.00126,0.00030,-0.004,-40,-0.2,-0.0005,0,-10,WAIT
1.33005,1.32972,1.31919,0.00042,0.00018,-0.002,-40,0,-0.0005,-10,-30,STRONGBUY
1.33061,1.33006,1.31931,0.00034,0.00012,0,20,-0.1,0,0,0,STRONGBUY
1.33206,1.33029,1.31945,0.00022,0.00014,0.001,40,0.1,-0.0005,10,0,STRONGBUY
1.33383,1.33067,1.31963,0.00039,0.00018,0.002,40,0,0.0005,0,20,STRONGBUY
1.33456,1.33114,1.31979,0.00047,0.00016,0,20,0,0,0,20,STRONGBUY
1.34215,1.33161,1.32003,0.00047,0.00024,0.00725,80,0.1,0.0005,10,20,SELL
1.34408,1.33272,1.32044,0.00111,0.00042,0,0,0,0.0005,0,0,STRONGSELL
1.34102,1.33352,1.32094,0.00079,0.00050,nan,-80,-0.1,0,-10,0,STRONGSELL
1.341,1.33426,1.32139,0.00074,0.00045,-0.0025,-20,0,0,0,0,STRONGSELL
1.33882,1.33512,1.32183,0.00086,0.00044,-0.0005,-40,0,-0.0005,0,-20,STRONGSELL
nan,1.33577,1.32219,0.00065,0.00036,-0.003,-40,-0.1,-0.0005,-10,-20,SELL
1.33193,1.33606,1.32251,0.00029,0.00032,0.001,-80,-0.2,-0.0005,0,-30,BUY
1.33385,1.33573,1.32273,-0.00033,0.00022,-0.0055,40,0,-0.0005,0,-10,BUY
nan,1.33584,1.32298,0.00011,0.00025,0.0015,20,0.1,0,0,10,SELL
1.33471,1.33612,1.32338,0.00028,0.00040,0.0005,-20,0,0,0,10,STRONGSELL
1.33614,1.33646,1.32382,0.00033,0.00044,0.0005,20,0,0,0,10,STRONGSELL
nan,1.33685,1.32431,0.00040,0.00049,0.001,-60,0,0,0,10,SELL
1.32935,1.33693,1.32473,0.00008,0.00042,-0.0025,-80,-0.1,-0.0005,-10,-10,STRONGBUY
1.32919,1.33661,1.32511,-0.00032,0.00038,-0.0025,20,0,0,0,-20,WAIT
1.33097,1.33623,1.32556,-0.00038,0.00045,0.001,40,-0.2,0,0,0,WAIT
1.33245,1.33543,1.32602,-0.00080,0.00046,0.002,39.95,0,0.0005,10,10,STRONGSELL
1.32967,1.33460,1.32647,-0.00083,0.00044,0,-39.95,0,0,-10,10,STRONGSELL
1.33012,1.33379,1.32685,-0.00081,0.00038,0,20,0,0,0,0,STRONGSELL
1.32621,1.33301,1.32728,-0.00078,0.00043,-0.001,-80,0,0,0,-10,WAIT
1.32637,1.33211,1.32767,-0.00090,0.00039,-0.00225,20,0,0,0,0,WAIT
1.32673,1.33138,1.32799,-0.00073,0.00032,-0.00025,20,0.1,0,0,0,BUY
1.32675,1.33101,1.32835,-0.00037,0.00037,0.001,20,0,0,0,0,STRONGBUY
1.32729,1.33050,1.32873,-0.00051,0.00038,0.0015,20,0,0.0005,0,10,STRONGBUY
1.32831,1.32994,1.32914,-0.00056,0.00041,0.0005,40,-0.1,0,0,20,STRONGBUY
1.332,1.32948,1.32949,-0.00046,0.00035,0.0039,120,0.1,0.0005,10,20,BUY
1.33349,1.32919,1.32984,-0.00030,0.00035,0.0006,60,0.1,0.0005,0,10,STRONGSELL
1.33232,1.32921,1.33031,0.00002,0.00047,-0.00068,-60,0.1,0.0005,0,0,STRONGSELL
1.33367,1.32942,1.33068,0.00021,0.00037,-0.00082,20,0,0,0,0,STRONGSELL
1.32998,1.32974,1.33108,0.00032,0.00040,0.0005,-100,-0.1,0,-10,-10,STRONGSELL
1.3222,1.32967,1.33141,-0.00007,0.00034,-0.0025,-180,-0.2,-0.001,-10,-30,STRONGSELL
1.31982,1.32894,1.33157,-0.00073,0.00015,-0.007,0,0,-0.0005,0,-30,WAIT
1.31904,1.32823,1.33146,-0.00070,-0.00011,0,20,0,-0.0005,0,0,BUY
1.31675,1.32744,1.33133,-0.00079,-0.00012,0,0,0,-0.0005,0,0,BUY
1.3198,1.32677,1.33112,-0.00068,-0.00021,0.001,60,0,0,0,0,WAIT
1.32129,1.32630,1.33098,-0.00047,-0.00014,0.0035,39.95,0.1,0.0005,10,10,BUY
1.31849,1.32591,1.33086,-0.00039,-0.00012,0,-19.95,0,0,-10,10,STRONGBUY
1.31914,1.32532,1.33067,-0.00059,-0.00019,-0.0005,0,-0.1,0,0,20,STRONGBUY
1.32329,1.32474,1.33052,-0.00058,-0.00015,0.003,60,0.1,0.001,10,10,SELL
1.32558,1.32438,1.33033,-0.00036,-0.00019,0.0035,40,0,0.0005,10,20,STRONGSELL
1.32517,1.32392,1.33022,-0.00046,-0.00010,-0.0015,0,0,0.0005,-10,0,STRONGSELL
1.32101,1.32332,1.33015,-0.00059,-0.00008,-0.001,-60,-0.1,0,0,-10,BUY
1.32058,1.32252,1.32997,-0.00081,-0.00017,0,0,0,-0.0005,0,-20,BUY
1.32154,1.32158,1.32974,-0.00094,-0.00024,-0.0025,40,0,0,0,-20,BUY
1.32382,1.32098,1.32944,-0.00060,-0.00030,0.0025,80,0.2,0.0005,0,10,STRONGSELL
1.32247,1.32109,1.32927,0.00012,-0.00017,0,-60,0,0,0,10,STRONGSELL
1.32331,1.32128,1.32909,0.00019,-0.00017,0,20,0,0,0,10,STRONGSELL
1.3206,1.32159,1.32896,0.00030,-0.00013,-0.0005,-100.05,0,-0.0005,0,0,STRONGSELL
1.31307,1.32186,1.32876,0.00028,-0.00020,-0.0015,-149.95,-0.1,-0.0005,-10,-30,STRONGSELL
1.30746,1.32138,1.32838,-0.00048,-0.00038,-0.0055,0,-0.1,-0.001,-10,-20,STRONGSELL
1.29955,1.32040,1.32785,-0.00099,-0.00053,-0.0035,0,0,-0.001,0,-10,STRONGBUY
1.30245,1.31904,1.32715,-0.00135,-0.00070,nan,50,0,-0.0005,0,0,STRONGBUY
1.30373,1.31785,1.32636,-0.00119,-0.00079,0.00375,40,0,0,10,10,BUY
1.30471,1.31645,1.32555,-0.00140,-0.00081,0.004,20,0,0.0005,0,10,SELL
1.30739,1.31496,1.32482,-0.00149,-0.00073,0.0005,39.95,0,0.0005,0,20,STRONGSELL
1.30474,1.31369,1.32415,-0.00127,-0.00067,0.0025,-19.95,0,0.0005,0,10,WAIT
1.30273,1.31253,1.32347,-0.00116,-0.00068,-0.003,0,0,0.00025,0,0,SELL
1.3034,1.31126,1.32279,-0.00128,-0.00068,0.0005,19.95,0,0.00025,0,-20,STRONGSELL
1.30391,1.30996,1.32222,-0.00130,-0.00057,0.0007,0,0,0.0005,0,0,STRONGSELL
1.30101,1.30854,1.32162,-0.00142,-0.00060,0.0028,-19.95,0,0,0,-10,SELL
1.29589,1.30700,1.32094,-0.00153,-0.00068,-0.003,-80,0,0,-10,-10,STRONGBUY
1.29798,1.30505,1.32016,-0.00196,-0.00078,-0.002,20,0,0,10,0,SELL
1.29865,1.30343,1.31940,-0.00162,-0.00076,0.0005,40,0,0,0,10,SELL
1.29969,1.30240,1.31871,-0.00103,-0.00069,0.002,39.95,0.1,0,0,10,WAIT
1.29634,1.30185,1.31812,-0.00056,-0.00059,0.0015,-79.95,0.1,0,0,0,BUY
1.29718,1.30162,1.31746,-0.00023,-0.00066,-0.001,40,0,0.0005,0,0,STRONGBUY
1.29871,1.30124,1.31678,-0.00038,-0.00068,0.0025,39.95,0,0,0,10,STRONGBUY
1.29766,1.30088,1.31611,-0.00036,-0.00067,-0.002,-19.95,-0.1,0,0,10,STRONGBUY
1.30315,1.30038,1.31547,-0.00050,-0.00064,0.00577,140,0.1,0.001,10,10,STRONGBUY
1.30386,1.30007,1.31493,-0.00030,-0.00054,-0.00027,20,0,0,0,10,STRONGBUY
1.30528,1.30001,1.31448,-0.00006,-0.00045,0.00055,40,0,0.0005,0,20,STRONGBUY
1.308,1.30019,1.31406,0.00018,-0.00042,0.00195,20,0.1,0.0005,10,0,WAIT
1.30741,1.30052,1.31369,0.00033,-0.00037,-0.001,-20,0,0,0,0,WAIT
1.30834,1.30077,1.31330,0.00025,-0.00039,0.003,-20,0.1,0,0,-10,STRONGSELL
1.30738,1.30130,1.31292,0.00052,-0.00038,-0.0025,-20,0.1,0,0,-10,STRONGSELL
1.30648,1.30212,1.31250,0.00082,-0.00042,-0.00134,-20,0,-0.0005,0,-30,STRONGSELL
1.30412,1.30272,1.31199,0.00061,-0.00051,-0.00166,-60,-0.1,-0.0005,-10,-20,STRONGSELL
1.30032,1.30311,1.31140,0.00039,-0.00059,-0.0015,-60.05,-0.1,-0.0005,0,-10,STRONGSELL
1.29531,1.30316,1.31076,0.00005,-0.00064,-0.002,-79.95,0,-0.001,-10,-10,BUY
1.29678,1.30309,1.31000,-0.00007,-0.00077,-0.0035,20,-0.1,-0.0005,0,10,BUY
1.29594,1.30306,1.30933,-0.00003,-0.00066,0.0005,0,0,0,0,10,SELL
1.29804,1.30286,1.30881,-0.00020,-0.00053,0.0015,20,0,0,10,10,STRONGSELL
1.2982,1.30289,1.30837,0.00003,-0.00044,0.001,20,-0.1,0,0,10,WAIT
1.29327,1.30253,1.30795,-0.00035,-0.00042,0.0005,-40,-0.1,0,-10,0,STRONGBUY
1.2943,1.30178,1.30748,-0.00076,-0.00047,-0.003,20,0,0,0,0,WAIT
1.29764,1.30099,1.30697,-0.00078,-0.00051,0.004,60,0,0.0005,10,10,WAIT
1.29727,1.30025,1.30650,-0.00074,-0.00047,-0.0005,0,0,0,0,10,WAIT
1.29525,1.29953,1.30608,-0.00072,-0.00042,0,-40,-0.1,0,-10,10,BUY
1.29697,1.29859,1.30560,-0.00094,-0.00048,0.002,40,0.1,0.0005,10,-10,STRONGBUY
1.29665,1.29785,1.30507,-0.00074,-0.00053,0.002,20,0,0,0,-10,STRONGBUY
1.2973,1.29715,1.30449,-0.00070,-0.00058,-0.002,40,0,0,0,0,STRONGBUY
1.30197,1.29666,1.30394,-0.00049,-0.00056,0.003,160,0.2,0.0005,10,10,SELL
1.30201,1.29678,1.30356,0.00012,-0.00038,-0.0004,0,0,0.0005,0,20,SELL
1.30055,1.29726,1.30318,0.00048,-0.00037,-0.00034,-80,0.1,0,0,0,BUY
1.30024,1.29753,1.30276,0.00027,-0.00042,-0.00176,-20,0,0,0,0,WAIT
1.29918,1.29783,1.30229,0.00031,-0.00047,0.00213,-40,0,-0.0005,-10,-20,BUY
1.30244,1.29791,1.30183,0.00008,-0.00047,-0.00037,60,0,0.0005,10,0,BUY
1.30087,1.29822,1.30141,0.00030,-0.00042,-0.00026,-40,0.1,-0.0005,0,0,WAIT
1.30148,1.29876,1.30102,0.00054,-0.00039,-0.0005,0,0,0,0,10,SELL
1.30497,1.29927,1.30078,0.00051,-0.00023,0.0025,80,0,0,0,0,STRONGSELL
1.3018,1.29980,1.30073,0.00052,-0.00005,-0.001,-100,0,0,0,-10,STRONGSELL
1.29922,1.30012,1.30078,0.00032,0.00004,-0.0015,-100.05,-0.1,-0.0005,-10,-10,SELL
1.30043,1.30040,1.30071,0.00028,-0.00006,0,40.05,0,0,0,-20,STRONGSELL
1.29764,1.30065,1.30065,0.00025,-0.00007,-0.0015,-120,-0.1,-0.0005,0,-20,WAIT
1.29664,1.30072,1.30051,0.00007,-0.00014,-0.003,-40,0,0,0,0,WAIT
1.29528,1.30067,1.30029,-0.00005,-0.00022,0,0,-0.1,-0.0005,0,0,BUY
1.29686,1.30020,1.30010,-0.00048,-0.00019,0,80,0,0,0,0,WAIT
1.29611,1.29983,1.29999,-0.00037,-0.00012,0.0025,-20,0,0,0,10,BUY
1.29778,1.29951,1.29984,-0.00032,-0.00015,0,59.95,0.1,0,0,20,STRONGSELL
1.29695,1.29934,1.29972,-0.00018,-0.00012,0.0035,-19.95,0,0.0005,0,0,SELL
1.29735,1.29918,1.29964,-0.00016,-0.00008,-0.004,19.95,0,0,0,0,STRONGSELL
1.29269,1.29881,1.29966,-0.00036,0.00003,nan,-99.95,-0.1,0,-10,-10,STRONGSELL
1.29399,1.29823,1.29956,-0.00058,-0.00011,0.00075,40,0,0,10,-10,STRONGSELL
1.28756,1.29769,1.29947,-0.00053,-0.00009,0.001,-90,-0.1,-0.0005,-10,-10,STRONGSELL
1.28609,1.29645,1.29922,-0.00124,-0.00024,-0.004,0,0,-0.0005,0,0,SELL
1.28532,1.29533,1.29902,-0.00112,-0.00021,-0.002,30,-0.1,-0.0005,-10,0,SELL
1.28386,1.29434,1.29878,-0.00099,-0.00024,0.0025,20,0.1,0,0,0,STRONGSELL
1.28434,1.29315,1.29848,-0.00118,-0.00030,0,40,0,0,0,10,STRONGSELL
1.2841,1.29220,1.29822,-0.00095,-0.00027,-0.0005,20,0,0.0005,0,0,STRONGSELL
1.27695,1.29131,1.29784,-0.00090,-0.00038,0.002,-60,0,-0.0005,0,0,STRONGSELL
1.27626,1.29000,1.29730,-0.00131,-0.00054,-0.0055,20,-0.1,0,0,0,STRONGSELL
1.27345,1.28853,1.29672,-0.00147,-0.00058,0.0015,0,0,0,-10,-10,WAIT
1.27271,1.28691,1.29603,-0.00162,-0.00069,-0.001,0,0,0,0,0,WAIT
1.27277,1.28512,1.29533,-0.00179,-0.00069,0,20,-0.1,0,0,-10,WAIT
1.27315,1.28339,1.29462,-0.00173,-0.00071,0.002,20,0,0.0005,10,0,BUY
1.27324,1.28166,1.29394,-0.00173,-0.00068,0.0005,20,0,0,0,20,BUY
1.27346,1.28027,1.29327,-0.00139,-0.00066,0.001,0,0,0.0005,0,30,BUY
1.27529,1.27880,1.29266,-0.00147,-0.00061,0.0035,40,0.2,0.0005,0,10,STRONGSELL
1.2746,1.27793,1.29216,nan,-0.00050,-0.0005,-20.05,0,0.0005,0,10,SELL
1.27466,1.27711,1.29174,-0.00082,-0.00041,0,20.05,0,0.0005,0,0,STRONGSELL
1.27181,1.27635,1.29130,-0.00076,-0.00044,0,-60,-0.1,0,0,-20,STRONGSELL
1.27262,1.27549,1.29082,-0.00086,-0.00048,-0.0005,20,0,0,0,-10,STRONGSELL
1.26357,1.27465,1.29031,-0.00084,-0.00051,0.0015,-130,0,-0.0005,-10,-30,STRONGSELL
1.26447,1.27318,1.28962,-0.00147,-0.00069,-0.006,0,0,-0.0005,10,0,STRONGSELL
1.26143,1.27229,1.28904,-0.00089,-0.00058,0,10,0,-0.0005,-10,-10,STRONGSELL
1.2396,1.27123,1.28838,-0.00106,-0.00066,0.0015,-10,-0.1,-0.0015,0,60,SELL
1.24352,1.26881,1.28722,-0.00242,-0.00116,-0.01225,30,0,-0.001,0,10,BUY
1.24331,1.26673,1.28615,-0.00209,-0.00107,0.005,40,0,0,0,0,WAIT
1.23835,1.26462,1.28511,-0.00210,-0.00104,0,0,0,-0.00036,0,0,STRONGBUY
1.24584,1.26214,1.28394,-0.00249,-0.00117,0.00275,60,0,0.00086,10,10,STRONGSELL
1.24235,1.26018,1.28292,-0.00196,-0.00102,0.0015,0,0,0.0005,0,0,WAIT
1.24381,1.25796,1.28182,-0.00222,-0.00110,-0.001,19.95,0,0.0005,0,0,STRONGSELL
1.24061,1.25571,1.28066,-0.00225,-0.00116,0.002,-19.95,0,0.0005,0,-10,SELL
1.24166,1.25328,1.27943,-0.00243,-0.00123,-0.0005,19.95,0,0.001,0,0,STRONGSELL
1.2389,1.25093,1.27825,-0.00236,-0.00118,0.002,-19.95,0,0,0,-20,STRONGSELL
1.23797,1.24857,1.27703,-0.00235,-0.00123,-0.0015,0,0,0.0005,0,-20,STRONGSELL
1.23609,1.24610,1.27580,-0.00248,-0.00122,-0.0005,-20,0,0,0,-10,STRONGSELL
1.23366,1.24414,1.27448,-0.00196,-0.00133,0.001,-40,0,0,0,-10,STRONGSELL
1.2322,1.24194,1.27313,-0.00220,-0.00134,-0.002,-40,0,0,0,0,STRONGSELL
1.22846,1.23985,1.27175,-0.00209,-0.00139,0.0005,0,0.1,-0.0005,0,0,STRONGSELL
1.23064,1.23905,1.27022,-0.00080,-0.00153,-0.0005,60,0,0.0005,0,10,STRONGSELL
1.21568,1.23813,1.26879,-0.00092,-0.00142,0.0055,-90,0,-0.001,-10,-10,STRONGBUY
1.21244,1.23616,1.26712,-0.00197,-0.00167,-0.01425,10,0,-0.0005,0,0,STRONGBUY
1.22604,1.23431,1.26536,-0.00185,-0.00176,0.01425,120,0.2,0.0005,20,20,STRONGSELL
1.22929,1.23289,1.26393,-0.00141,-0.00143,0.004,40,0,0.001,0,20,STRONGSELL
1.2257,1.23196,1.26258,-0.00093,-0.00135,0,-20.05,0,0.0005,0,20,STRONGSELL
1.21941,1.23067,1.26119,-0.00129,-0.00139,-0.0025,-39.95,0,0,0,-10,SELL
1.22203,1.22915,1.25964,-0.00151,-0.00155,-0.003,39.95,0,0,0,-10,STRONGSELL
1.22037,1.22775,1.25816,-0.00140,-0.00148,0.0035,-19.95,0,0.0005,0,-10,STRONGSELL
1.21666,1.22643,1.25661,-0.00132,-0.00155,-0.0035,-20,0,-0.0005,0,-10,BUY
1.21847,1.22491,1.25501,-0.00152,-0.00161,0.0005,39.95,0,0.0005,0,-20,STRONGBUY
1.21636,1.22365,1.25343,-0.00126,-0.00158,0,-19.95,0,-0.0005,0,0,STRONGBUY
1.21913,1.22241,1.25190,-0.00124,-0.00153,0.003,40,0,0.0005,0,20,STRONGBUY
1.22481,1.22148,1.25041,-0.00093,-0.00150,0.0035,80,0.1,0.0005,10,20,STRONGSELL
1.22504,1.22122,1.24915,-0.00026,-0.00126,0.00132,20,0,0.0005,0,20,STRONGSELL
1.22304,1.22082,1.24793,-0.00040,-0.00122,-0.00182,-40,0.1,0,0,10,STRONGSELL
1.21973,1.22134,1.24668,0.00053,-0.00125,0.0015,-80.05,0,0,-10,-20,WAIT
1.22145,1.22186,1.24540,0.00052,-0.00128,-0.0045,40.05,-0.2,0,10,-10,STRONGSELL
1.21949,1.22154,1.24414,-0.00033,-0.00126,0.00491,-20,0.1,-0.0005,-10,-20,SELL
1.22063,1.22084,1.24285,-0.00070,-0.00129,-0.00341,40,0,0,10,0,STRONGSELL
1.2168,1.22047,1.24172,-0.00036,-0.00113,0.0005,-120,0,-0.0005,-10,-10,WAIT
1.21651,1.22029,1.24054,-0.00019,-0.00119,-0.0035,20,0,-0.0005,0,-10,WAIT
1.21598,1.21989,1.23940,-0.00039,-0.00114,0,0,0,0,0,-10,STRONGBUY
1.21668,1.21958,1.23826,-0.00031,-0.00113,0.003,20,0.1,0,0,10,BUY
1.2166,1.21958,1.23714,0.00000,-0.00112,-0.0015,0,-0.1,0,0,10,STRONGBUY
1.21964,1.21945,1.23601,-0.00013,-0.00113,0.002,60,0.1,0,10,20,BUY
